baseline,batch_size,graph,algorithm,measurement_idx,value1,value2
run_dhb,10,soc-LiveJournal1,wBFS_unweighted,4,2.7e-05,4.778593
run_dhb,10,soc-LiveJournal1,wBFS_unweighted,5,3e-05,4.828035
run_dhb,10,soc-LiveJournal1,wBFS_unweighted,6,0.000203,4.79566
run_dhb,10,soc-LiveJournal1,wBFS_unweighted,7,6.2e-05,4.87256
run_dhb,10,soc-LiveJournal1,wBFS_unweighted,8,2.3e-05,4.855431
run_dhb,10,soc-LiveJournal1,wBFS_unweighted,9,4.3e-05,4.846926
run_dhb,10,twitter-unique-undir,BFS,0,1.3e-05,0.146839
run_dhb,10,twitter-unique-undir,BFS,1,1.8e-05,0.116481
run_dhb,10,twitter-unique-undir,BFS,2,1.6e-05,0.115607
run_dhb,10,twitter-unique-undir,BFS,3,1.7e-05,0.116035
run_dhb,10,twitter-unique-undir,BFS,4,1.9e-05,0.115424
run_dhb,10,twitter-unique-undir,BFS,5,2.4e-05,0.11713
run_dhb,10,twitter-unique-undir,BFS,6,1.9e-05,0.116271
run_dhb,10,twitter-unique-undir,BFS,7,1.9e-05,0.114188
run_dhb,10,twitter-unique-undir,BFS,8,5.2e-05,0.11537
run_dhb,10,twitter-unique-undir,BFS,9,2e-05,0.116166
run_dhb,10,twitter-unique-undir,LabelPropagation,0,1e-05,1.132255
run_dhb,10,twitter-unique-undir,LabelPropagation,1,1.6e-05,0.894431
run_dhb,10,twitter-unique-undir,LabelPropagation,2,1.8e-05,0.903769
run_dhb,10,twitter-unique-undir,LabelPropagation,3,1.5e-05,0.905687
run_dhb,10,twitter-unique-undir,LabelPropagation,4,1.6e-05,0.910891
run_dhb,10,twitter-unique-undir,LabelPropagation,5,1.8e-05,0.890569
run_dhb,10,twitter-unique-undir,LabelPropagation,6,1.7e-05,0.884257
run_dhb,10,twitter-unique-undir,LabelPropagation,7,1.8e-05,0.88205
run_dhb,10,twitter-unique-undir,LabelPropagation,8,2.3e-05,0.881633
run_dhb,10,twitter-unique-undir,LabelPropagation,9,2e-05,0.894514
run_dhb,10,twitter-unique-undir,PageRank,0,1e-05,11.546311
run_dhb,10,twitter-unique-undir,PageRank,1,2.1e-05,11.256855
run_dhb,10,twitter-unique-undir,PageRank,2,1.4e-05,11.23473
run_dhb,10,twitter-unique-undir,PageRank,3,1.6e-05,11.22803
run_dhb,10,twitter-unique-undir,PageRank,4,1.9e-05,11.244694
run_dhb,10,twitter-unique-undir,PageRank,5,1.8e-05,11.254341
run_dhb,10,twitter-unique-undir,PageRank,6,2.2e-05,11.079784
run_dhb,10,twitter-unique-undir,PageRank,7,2.6e-05,11.230906
run_dhb,10,twitter-unique-undir,PageRank,8,2.7e-05,13.164467
run_dhb,10,twitter-unique-undir,PageRank,9,3e-05,15.284567
run_dhb,10,twitter-unique-undir,wBFS_unweighted,0,1e-05,28.189921
run_dhb,10,twitter-unique-undir,wBFS_unweighted,1,2e-05,27.767138
run_dhb,10,twitter-unique-undir,wBFS_unweighted,2,1.9e-05,27.753828
run_dhb,10,twitter-unique-undir,wBFS_unweighted,3,2.2e-05,27.905674
run_dhb,10,twitter-unique-undir,wBFS_unweighted,4,1.6e-05,27.6568
run_dhb,10,twitter-unique-undir,wBFS_unweighted,5,1.7e-05,27.641604
run_dhb,10,twitter-unique-undir,wBFS_unweighted,6,2e-05,27.575376
run_dhb,10,twitter-unique-undir,wBFS_unweighted,7,2.1e-05,27.59971
run_dhb,10,twitter-unique-undir,wBFS_unweighted,8,3.4e-05,27.598952
run_dhb,10,twitter-unique-undir,wBFS_unweighted,9,1.7e-05,27.659959
run_dhb,100,cit-Patents,BFS,0,0.000158,0.020027
run_dhb,100,cit-Patents,BFS,1,0.000282,0.016155
run_dhb,100,cit-Patents,BFS,2,0.000288,0.01681
run_dhb,100,cit-Patents,BFS,3,0.000273,0.016316
run_dhb,100,cit-Patents,BFS,4,0.000422,0.016103
run_dhb,100,cit-Patents,BFS,5,0.000332,0.016568
run_dhb,100,cit-Patents,BFS,6,0.000213,0.016089
run_dhb,100,cit-Patents,BFS,7,0.00016,0.016032
run_dhb,100,cit-Patents,BFS,8,0.000295,0.015945
run_dhb,100,cit-Patents,BFS,9,0.000348,0.016311
run_dhb,100,cit-Patents,LabelPropagation,0,0.000224,0.030819
run_dhb,100,cit-Patents,LabelPropagation,1,0.000286,0.025539
run_dhb,100,cit-Patents,LabelPropagation,2,0.00031,0.025015
run_dhb,100,cit-Patents,LabelPropagation,3,0.000249,0.025434
run_dhb,100,cit-Patents,LabelPropagation,4,0.000372,0.024967
run_dhb,100,cit-Patents,LabelPropagation,5,0.000315,0.024299
run_dhb,100,cit-Patents,LabelPropagation,6,0.000247,0.02483
run_dhb,100,cit-Patents,LabelPropagation,7,0.000259,0.025116
run_dhb,100,cit-Patents,LabelPropagation,8,0.000446,0.025362
run_dhb,100,cit-Patents,LabelPropagation,9,0.000334,0.026343
run_dhb,100,cit-Patents,PageRank,0,0.000178,0.197682
run_dhb,100,cit-Patents,PageRank,1,0.000336,0.194685
run_dhb,100,cit-Patents,PageRank,2,0.000307,0.197348
run_dhb,100,cit-Patents,PageRank,3,0.000264,0.193798
run_dhb,100,cit-Patents,PageRank,4,0.000464,0.194906
run_dhb,100,cit-Patents,PageRank,5,0.000314,0.195238
run_dhb,100,cit-Patents,PageRank,6,0.00027,0.19758
run_dhb,100,cit-Patents,PageRank,7,0.000228,0.199761
run_dhb,100,cit-Patents,PageRank,8,0.000408,0.201518
run_dhb,100,cit-Patents,PageRank,9,0.000504,0.183725
run_dhb,100,cit-Patents,wBFS_unweighted,0,0.000235,4.605685
run_dhb,100,cit-Patents,wBFS_unweighted,1,0.000451,4.583589
run_dhb,100,cit-Patents,wBFS_unweighted,2,0.000325,4.634869
run_dhb,100,cit-Patents,wBFS_unweighted,3,0.000279,4.713121
run_dhb,100,cit-Patents,wBFS_unweighted,4,0.000672,4.656207
run_dhb,100,cit-Patents,wBFS_unweighted,5,0.000409,4.605834
run_dhb,100,cit-Patents,wBFS_unweighted,6,0.000463,4.625342
run_dhb,100,cit-Patents,wBFS_unweighted,7,0.000291,4.586613
run_dhb,100,cit-Patents,wBFS_unweighted,8,0.000602,4.575272
run_dhb,100,cit-Patents,wBFS_unweighted,9,0.000522,4.588788
run_dhb,100,com-friendster,BFS,0,9.5e-05,2.505594
run_dhb,100,com-friendster,BFS,1,0.000118,2.162152
run_dhb,100,com-friendster,BFS,2,9.3e-05,2.174049
run_dhb,100,com-friendster,BFS,3,5.9e-05,2.153513
run_dhb,100,com-friendster,BFS,4,0.000119,2.169161
run_dhb,100,com-friendster,BFS,5,0.00013,2.165909
run_dhb,100,com-friendster,BFS,6,7.4e-05,2.198793
run_dhb,100,com-friendster,BFS,7,0.000118,2.181526
run_dhb,100,com-friendster,BFS,8,0.000131,2.206826
run_dhb,100,com-friendster,BFS,9,0.000128,2.18826
run_dhb,100,com-friendster,LabelPropagation,0,0.000188,4.102652
run_dhb,100,com-friendster,LabelPropagation,1,0.000219,3.776129
run_dhb,100,com-friendster,LabelPropagation,2,0.000173,3.741109
run_dhb,100,com-friendster,LabelPropagation,3,0.0001,3.739846
run_dhb,100,com-friendster,LabelPropagation,4,0.000204,3.734731
run_dhb,100,com-friendster,LabelPropagation,5,0.000229,3.733664
run_dhb,100,com-friendster,LabelPropagation,6,0.000112,3.682885
run_dhb,100,com-friendster,LabelPropagation,7,0.000307,3.716854
run_dhb,100,com-friendster,LabelPropagation,8,0.000272,3.744713
run_dhb,100,com-friendster,LabelPropagation,9,0.000281,3.778667
run_dhb,100,com-friendster,PageRank,0,0.000164,56.871229
run_dhb,100,com-friendster,PageRank,1,0.000251,60.242571
run_dhb,100,com-friendster,PageRank,2,0.000238,72.482055
run_dhb,100,com-friendster,PageRank,3,0.000182,76.79639
run_dhb,100,com-friendster,PageRank,4,0.000323,68.724717
run_dhb,100,com-friendster,PageRank,5,0.000217,57.472734
run_dhb,100,com-friendster,PageRank,6,0.000144,64.352569
run_dhb,100,com-friendster,PageRank,7,0.000224,56.511741
run_dhb,100,com-friendster,PageRank,8,0.000234,67.662551
run_dhb,100,com-friendster,PageRank,9,0.000255,27.282626
run_dhb,100,com-friendster,wBFS_unweighted,0,0.000139,54.882556
run_dhb,100,com-friendster,wBFS_unweighted,1,0.000162,54.717279
run_dhb,100,com-friendster,wBFS_unweighted,2,0.000145,54.529643
run_dhb,100,com-friendster,wBFS_unweighted,3,0.000135,53.804565
run_dhb,100,com-friendster,wBFS_unweighted,4,0.000191,52.651246
run_dhb,100,com-friendster,wBFS_unweighted,5,0.000159,53.383138
run_dhb,100,com-friendster,wBFS_unweighted,6,8.1e-05,53.860219
run_dhb,100,com-friendster,wBFS_unweighted,7,0.000227,54.228344
run_dhb,100,com-friendster,wBFS_unweighted,8,0.000229,53.915433
run_dhb,100,com-friendster,wBFS_unweighted,9,0.000203,53.777228
run_dhb,100,com-orkut.ungraph,BFS,0,5.4e-05,0.01004
run_dhb,100,com-orkut.ungraph,BFS,1,5.7e-05,0.007929
run_dhb,100,com-orkut.ungraph,BFS,2,2.1e-05,0.007827
run_dhb,100,com-orkut.ungraph,BFS,3,4.8e-05,0.007635
run_dhb,100,com-orkut.ungraph,BFS,4,4.5e-05,0.007682
run_dhb,100,com-orkut.ungraph,BFS,5,6.8e-05,0.007579
run_dhb,100,com-orkut.ungraph,BFS,6,4.5e-05,0.008865
run_dhb,100,com-orkut.ungraph,BFS,7,6.2e-05,0.00753
run_dhb,100,com-orkut.ungraph,BFS,8,2.4e-05,0.007542
run_dhb,100,com-orkut.ungraph,BFS,9,2.2e-05,0.007439
run_dhb,100,com-orkut.ungraph,LabelPropagation,0,4.8e-05,0.084337
run_dhb,100,com-orkut.ungraph,LabelPropagation,1,7.7e-05,0.079829
run_dhb,100,com-orkut.ungraph,LabelPropagation,2,2.2e-05,0.079626
run_dhb,100,com-orkut.ungraph,LabelPropagation,3,7.2e-05,0.079395
run_dhb,100,com-orkut.ungraph,LabelPropagation,4,9.7e-05,0.080579
run_dhb,100,com-orkut.ungraph,LabelPropagation,5,0.000112,0.079855
run_dhb,100,com-orkut.ungraph,LabelPropagation,6,6.7e-05,0.079622
run_dhb,100,com-orkut.ungraph,LabelPropagation,7,8.6e-05,0.079885
run_dhb,100,com-orkut.ungraph,LabelPropagation,8,2.6e-05,0.079483
run_dhb,100,com-orkut.ungraph,LabelPropagation,9,2.5e-05,0.079745
run_dhb,100,com-orkut.ungraph,PageRank,0,4.9e-05,0.718268
run_dhb,100,com-orkut.ungraph,PageRank,1,9.7e-05,0.741745
run_dhb,100,com-orkut.ungraph,PageRank,2,3.3e-05,0.708358
run_dhb,100,com-orkut.ungraph,PageRank,3,6.8e-05,0.685549
run_dhb,100,com-orkut.ungraph,PageRank,4,9.8e-05,0.731678
run_dhb,100,com-orkut.ungraph,PageRank,5,9e-05,0.708581
run_dhb,100,com-orkut.ungraph,PageRank,6,6.5e-05,0.694333
run_dhb,100,com-orkut.ungraph,PageRank,7,9.8e-05,0.732034
run_dhb,100,com-orkut.ungraph,PageRank,8,3.2e-05,0.747215
run_dhb,100,com-orkut.ungraph,PageRank,9,3.4e-05,0.725867
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,0,8.2e-05,3.13056
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,1,9.4e-05,3.166319
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,2,3.4e-05,3.166853
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,3,6.9e-05,3.155404
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,4,0.000168,3.153759
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,5,0.000132,3.149352
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,6,8.8e-05,3.144139
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,7,0.000106,3.15389
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,8,5e-05,3.155027
run_dhb,100,com-orkut.ungraph,wBFS_unweighted,9,7.7e-05,3.229127
run_dhb,100,soc-LiveJournal1,BFS,0,0.000104,0.016513
run_dhb,100,soc-LiveJournal1,BFS,1,9.1e-05,0.013931
run_dhb,100,soc-LiveJournal1,BFS,2,0.000275,0.013633
run_dhb,100,soc-LiveJournal1,BFS,3,0.000249,0.013683
run_dhb,100,soc-LiveJournal1,BFS,4,0.000165,0.013787
run_dhb,100,soc-LiveJournal1,BFS,5,0.000126,0.013644
run_dhb,100,soc-LiveJournal1,BFS,6,0.00031,0.013649
run_dhb,100,soc-LiveJournal1,BFS,7,0.000235,0.015204
run_dhb,100,soc-LiveJournal1,BFS,8,0.000171,0.013712
run_dhb,100,soc-LiveJournal1,BFS,9,0.000102,0.013838
run_dhb,100,soc-LiveJournal1,LabelPropagation,0,0.000189,0.047156
run_dhb,100,soc-LiveJournal1,LabelPropagation,1,0.00026,0.042766
run_dhb,100,soc-LiveJournal1,LabelPropagation,2,0.000275,0.041559
run_dhb,100,soc-LiveJournal1,LabelPropagation,3,0.000321,0.04235
run_dhb,100,soc-LiveJournal1,LabelPropagation,4,0.000182,0.04168
run_dhb,100,soc-LiveJournal1,LabelPropagation,5,0.000139,0.041447
run_dhb,100,soc-LiveJournal1,LabelPropagation,6,0.000298,0.041891
run_dhb,100,soc-LiveJournal1,LabelPropagation,7,0.000246,0.04159
run_dhb,100,soc-LiveJournal1,LabelPropagation,8,0.000244,0.042007
run_dhb,100,soc-LiveJournal1,LabelPropagation,9,0.00016,0.042372
run_dhb,100,soc-LiveJournal1,PageRank,0,9.3e-05,0.467067
run_dhb,100,soc-LiveJournal1,PageRank,1,0.000243,0.465287
run_dhb,100,soc-LiveJournal1,PageRank,2,0.000286,0.458063
run_dhb,100,soc-LiveJournal1,PageRank,3,0.000386,0.458481
run_dhb,100,soc-LiveJournal1,PageRank,4,0.000229,0.460199
run_dhb,100,soc-LiveJournal1,PageRank,5,0.0002,0.45967
run_dhb,100,soc-LiveJournal1,PageRank,6,0.000369,0.460875
run_dhb,100,soc-LiveJournal1,PageRank,7,0.000251,0.462018
run_dhb,100,soc-LiveJournal1,PageRank,8,0.000293,0.46185
run_dhb,100,soc-LiveJournal1,PageRank,9,0.000162,0.461607
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,0,0.000107,4.702967
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,1,0.000276,4.709893
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,2,0.000309,4.743416
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,3,0.000429,4.726312
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,4,0.000206,4.692696
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,5,0.000217,4.733652
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,6,0.000557,4.695348
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,7,0.000317,4.644291
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,8,0.000325,4.638294
run_dhb,100,soc-LiveJournal1,wBFS_unweighted,9,0.000345,4.64767
run_dhb,100,twitter-unique-undir,BFS,0,3.1e-05,0.170755
run_dhb,100,twitter-unique-undir,BFS,1,0.000157,0.112756
run_dhb,100,twitter-unique-undir,BFS,2,0.000188,0.111789
run_dhb,100,twitter-unique-undir,BFS,3,0.000245,0.113057
run_dhb,100,twitter-unique-undir,BFS,4,0.000327,0.113799
run_dhb,100,twitter-unique-undir,BFS,5,0.000293,0.112483
run_dhb,100,twitter-unique-undir,BFS,6,0.000146,0.112181
run_dhb,100,twitter-unique-undir,BFS,7,0.000204,0.111556
run_dhb,100,twitter-unique-undir,BFS,8,0.000164,0.112293
run_dhb,100,twitter-unique-undir,BFS,9,0.000255,0.11525
run_dhb,100,twitter-unique-undir,LabelPropagation,0,2.9e-05,1.090256
run_dhb,100,twitter-unique-undir,LabelPropagation,1,0.000151,0.99309
run_dhb,100,twitter-unique-undir,LabelPropagation,2,0.0002,0.978461
run_dhb,100,twitter-unique-undir,LabelPropagation,3,0.0001,0.968583
run_dhb,100,twitter-unique-undir,LabelPropagation,4,0.000224,0.96765
run_dhb,100,twitter-unique-undir,LabelPropagation,5,0.00025,0.969762
run_dhb,100,twitter-unique-undir,LabelPropagation,6,0.000111,0.962499
run_dhb,100,twitter-unique-undir,LabelPropagation,7,0.000127,0.958723
run_dhb,100,twitter-unique-undir,LabelPropagation,8,4.3e-05,0.95796
run_dhb,100,twitter-unique-undir,LabelPropagation,9,0.00024,0.961253
run_dhb,100,twitter-unique-undir,PageRank,0,2.9e-05,9.412722
run_dhb,100,twitter-unique-undir,PageRank,1,0.000188,9.04554
run_dhb,100,twitter-unique-undir,PageRank,2,0.000179,8.868686
run_dhb,100,twitter-unique-undir,PageRank,3,0.000564,8.720885
run_dhb,100,twitter-unique-undir,PageRank,4,0.000143,8.699365
run_dhb,100,twitter-unique-undir,PageRank,5,0.00024,8.692407
run_dhb,100,twitter-unique-undir,PageRank,6,0.000128,8.575101
run_dhb,100,twitter-unique-undir,PageRank,7,0.000118,8.567223
run_dhb,100,twitter-unique-undir,PageRank,8,8.1e-05,8.588221
run_dhb,100,twitter-unique-undir,PageRank,9,0.000287,8.12736
run_dhb,100,twitter-unique-undir,wBFS_unweighted,0,2.3e-05,28.519336
run_dhb,100,twitter-unique-undir,wBFS_unweighted,1,7.3e-05,28.17928
run_dhb,100,twitter-unique-undir,wBFS_unweighted,2,9.7e-05,28.1331
run_dhb,100,twitter-unique-undir,wBFS_unweighted,3,0.000105,28.177683
run_dhb,100,twitter-unique-undir,wBFS_unweighted,4,0.000156,28.042255
run_dhb,100,twitter-unique-undir,wBFS_unweighted,5,0.000112,27.963396
run_dhb,100,twitter-unique-undir,wBFS_unweighted,6,0.000108,27.896256
run_dhb,100,twitter-unique-undir,wBFS_unweighted,7,0.000116,28.021289
run_dhb,100,twitter-unique-undir,wBFS_unweighted,8,4.9e-05,27.980675
run_dhb,100,twitter-unique-undir,wBFS_unweighted,9,0.000118,27.935093
run_dhb,1000,cit-Patents,BFS,0,0.000884,0.020231
run_dhb,1000,cit-Patents,BFS,1,0.00098,0.017015
run_dhb,1000,cit-Patents,BFS,2,0.000676,0.01649
run_dhb,1000,cit-Patents,BFS,3,0.000621,0.018287
run_dhb,1000,cit-Patents,BFS,4,0.000631,0.01756
run_dhb,1000,cit-Patents,BFS,5,0.000595,0.015817
run_dhb,1000,cit-Patents,BFS,6,0.000335,0.015735
run_dhb,1000,cit-Patents,BFS,7,0.000421,0.01608
run_dhb,1000,cit-Patents,BFS,8,0.000333,0.015734
run_dhb,1000,cit-Patents,BFS,9,0.000334,0.015897
run_dhb,1000,cit-Patents,LabelPropagation,0,0.000881,0.028396
run_dhb,1000,cit-Patents,LabelPropagation,1,0.000975,0.027175
run_dhb,1000,cit-Patents,LabelPropagation,2,0.000913,0.026004
run_dhb,1000,cit-Patents,LabelPropagation,3,0.000757,0.02553
run_dhb,1000,cit-Patents,LabelPropagation,4,0.000668,0.027719
run_dhb,1000,cit-Patents,LabelPropagation,5,0.000692,0.024983
run_dhb,1000,cit-Patents,LabelPropagation,6,0.000423,0.024954
run_dhb,1000,cit-Patents,LabelPropagation,7,0.000542,0.025103
run_dhb,1000,cit-Patents,LabelPropagation,8,0.000396,0.025656
run_dhb,1000,cit-Patents,LabelPropagation,9,0.000479,0.024466
run_dhb,1000,cit-Patents,PageRank,0,0.000902,0.190805
run_dhb,1000,cit-Patents,PageRank,1,0.001013,0.193701
run_dhb,1000,cit-Patents,PageRank,2,0.000919,0.187164
run_dhb,1000,cit-Patents,PageRank,3,0.00093,0.183319
run_dhb,1000,cit-Patents,PageRank,4,0.000776,0.18479
run_dhb,1000,cit-Patents,PageRank,5,0.000888,0.183242
run_dhb,1000,cit-Patents,PageRank,6,0.000568,0.185467
run_dhb,1000,cit-Patents,PageRank,7,0.000484,0.191204
run_dhb,1000,cit-Patents,PageRank,8,0.000529,0.192896
run_dhb,1000,cit-Patents,PageRank,9,0.000555,0.187403
run_dhb,1000,cit-Patents,wBFS_unweighted,0,0.001042,4.568436
run_dhb,1000,cit-Patents,wBFS_unweighted,1,0.00143,4.568383
run_dhb,1000,cit-Patents,wBFS_unweighted,2,0.001145,4.541309
run_dhb,1000,cit-Patents,wBFS_unweighted,3,0.00142,4.553275
run_dhb,1000,cit-Patents,wBFS_unweighted,4,0.001062,4.548724
run_dhb,1000,cit-Patents,wBFS_unweighted,5,0.000887,4.567424
run_dhb,1000,cit-Patents,wBFS_unweighted,6,0.000735,4.557831
run_dhb,1000,cit-Patents,wBFS_unweighted,7,0.000807,4.569786
run_dhb,1000,cit-Patents,wBFS_unweighted,8,0.00062,4.582893
run_dhb,1000,cit-Patents,wBFS_unweighted,9,0.000697,4.54838
run_dhb,1000,com-friendster,BFS,0,0.000609,3.467691
run_dhb,1000,com-friendster,BFS,1,0.000536,2.475393
run_dhb,1000,com-friendster,BFS,2,0.000635,2.478344
run_dhb,1000,com-friendster,BFS,3,0.000652,2.481878
run_dhb,1000,com-friendster,BFS,4,0.000496,2.474846
run_dhb,1000,com-friendster,BFS,5,0.000498,2.483149
run_dhb,1000,com-friendster,BFS,6,0.000617,2.464446
run_dhb,1000,com-friendster,BFS,7,0.001367,2.473471
run_dhb,1000,com-friendster,BFS,8,0.000639,2.496293
run_dhb,1000,com-friendster,BFS,9,0.000469,2.490675
run_dhb,1000,com-friendster,LabelPropagation,0,0.00067,4.329766
run_dhb,1000,com-friendster,LabelPropagation,1,0.000657,3.475635
run_dhb,1000,com-friendster,LabelPropagation,2,0.000535,3.49543
run_dhb,1000,com-friendster,LabelPropagation,3,0.000664,3.520679
run_dhb,1000,com-friendster,LabelPropagation,4,0.000583,3.568081
run_dhb,1000,com-friendster,LabelPropagation,5,0.000633,3.544298
run_dhb,1000,com-friendster,LabelPropagation,6,0.000597,3.475176
run_dhb,1000,com-friendster,LabelPropagation,7,0.000758,3.507402
run_dhb,1000,com-friendster,LabelPropagation,8,0.00058,3.47442
run_dhb,1000,com-friendster,LabelPropagation,9,0.000524,3.518633
run_dhb,1000,com-friendster,PageRank,0,0.000591,58.524913
run_dhb,1000,com-friendster,PageRank,1,0.000802,57.76491
run_dhb,1000,com-friendster,PageRank,2,0.000804,57.611605
run_dhb,1000,com-friendster,PageRank,3,0.000642,57.822944
run_dhb,1000,com-friendster,PageRank,4,0.000761,57.614836
run_dhb,1000,com-friendster,PageRank,5,0.000847,57.636631
run_dhb,1000,com-friendster,PageRank,6,0.000764,57.549642
run_dhb,1000,com-friendster,PageRank,7,0.000722,57.654946
run_dhb,1000,com-friendster,PageRank,8,0.00064,27.736837
run_dhb,1000,com-friendster,PageRank,9,0.000628,31.508354
run_dhb,1000,com-friendster,wBFS_unweighted,0,0.00053,48.959161
run_dhb,1000,com-friendster,wBFS_unweighted,1,0.000725,49.015567
run_dhb,1000,com-friendster,wBFS_unweighted,2,0.000534,48.713351
run_dhb,1000,com-friendster,wBFS_unweighted,3,0.000648,47.665893
run_dhb,1000,com-friendster,wBFS_unweighted,4,0.000574,47.013905
run_dhb,1000,com-friendster,wBFS_unweighted,5,0.000577,46.721326
run_dhb,1000,com-friendster,wBFS_unweighted,6,0.000528,46.900976
run_dhb,1000,com-friendster,wBFS_unweighted,7,0.000813,47.763483
run_dhb,1000,com-friendster,wBFS_unweighted,8,0.00058,48.376045
run_dhb,1000,com-friendster,wBFS_unweighted,9,0.000525,51.094788
run_dhb,1000,com-orkut.ungraph,BFS,0,0.000341,0.010192
run_dhb,1000,com-orkut.ungraph,BFS,1,0.000312,0.008175
run_dhb,1000,com-orkut.ungraph,BFS,2,0.000313,0.008012
run_dhb,1000,com-orkut.ungraph,BFS,3,0.000233,0.007877
run_dhb,1000,com-orkut.ungraph,BFS,4,0.000331,0.007825
run_dhb,1000,com-orkut.ungraph,BFS,5,0.000419,0.007761
run_dhb,1000,com-orkut.ungraph,BFS,6,0.000251,0.008599
run_dhb,1000,com-orkut.ungraph,BFS,7,0.000283,0.008058
run_dhb,1000,com-orkut.ungraph,BFS,8,0.000314,0.00763
run_dhb,1000,com-orkut.ungraph,BFS,9,0.000334,0.007764
run_dhb,1000,com-orkut.ungraph,LabelPropagation,0,0.000348,0.083072
run_dhb,1000,com-orkut.ungraph,LabelPropagation,1,0.000576,0.07998
run_dhb,1000,com-orkut.ungraph,LabelPropagation,2,0.000489,0.079795
run_dhb,1000,com-orkut.ungraph,LabelPropagation,3,0.000313,0.080102
run_dhb,1000,com-orkut.ungraph,LabelPropagation,4,0.000378,0.079805
run_dhb,1000,com-orkut.ungraph,LabelPropagation,5,0.000491,0.079896
run_dhb,1000,com-orkut.ungraph,LabelPropagation,6,0.000316,0.080618
run_dhb,1000,com-orkut.ungraph,LabelPropagation,7,0.000328,0.079623
run_dhb,1000,com-orkut.ungraph,LabelPropagation,8,0.000336,0.079584
run_dhb,1000,com-orkut.ungraph,LabelPropagation,9,0.000436,0.079503
run_dhb,1000,com-orkut.ungraph,PageRank,0,0.00038,0.772025
run_dhb,1000,com-orkut.ungraph,PageRank,1,0.000577,0.771429
run_dhb,1000,com-orkut.ungraph,PageRank,2,0.00045,0.767398
run_dhb,1000,com-orkut.ungraph,PageRank,3,0.000389,0.766556
run_dhb,1000,com-orkut.ungraph,PageRank,4,0.000418,0.764828
run_dhb,1000,com-orkut.ungraph,PageRank,5,0.000481,0.76241
run_dhb,1000,com-orkut.ungraph,PageRank,6,0.000492,0.769
run_dhb,1000,com-orkut.ungraph,PageRank,7,0.000396,0.762536
run_dhb,1000,com-orkut.ungraph,PageRank,8,0.000449,0.764732
run_dhb,1000,com-orkut.ungraph,PageRank,9,0.000458,0.754223
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,0,0.000347,3.143832
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,1,0.0005,3.095951
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,2,0.000431,3.107956
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,3,0.00034,3.122364
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,4,0.000441,3.11493
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,5,0.00054,3.168001
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,6,0.000482,3.152334
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,7,0.000472,3.12381
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,8,0.000473,3.150332
run_dhb,1000,com-orkut.ungraph,wBFS_unweighted,9,0.000572,3.130274
run_dhb,1000,soc-LiveJournal1,BFS,0,0.000656,0.016677
run_dhb,1000,soc-LiveJournal1,BFS,1,0.000656,0.014134
run_dhb,1000,soc-LiveJournal1,BFS,2,0.000571,0.013763
run_dhb,1000,soc-LiveJournal1,BFS,3,0.000512,0.013498
run_dhb,1000,soc-LiveJournal1,BFS,4,0.000514,0.01395
run_dhb,1000,soc-LiveJournal1,BFS,5,0.000495,0.013985
run_dhb,1000,soc-LiveJournal1,BFS,6,0.000419,0.013696
run_dhb,1000,soc-LiveJournal1,BFS,7,0.000672,0.013758
run_dhb,1000,soc-LiveJournal1,BFS,8,0.000605,0.013754
run_dhb,1000,soc-LiveJournal1,BFS,9,0.000466,0.013489
run_dhb,1000,soc-LiveJournal1,LabelPropagation,0,0.000708,0.046168
run_dhb,1000,soc-LiveJournal1,LabelPropagation,1,0.000722,0.042512
run_dhb,1000,soc-LiveJournal1,LabelPropagation,2,0.000642,0.041588
run_dhb,1000,soc-LiveJournal1,LabelPropagation,3,0.000701,0.041422
run_dhb,1000,soc-LiveJournal1,LabelPropagation,4,0.000583,0.040779
run_dhb,1000,soc-LiveJournal1,LabelPropagation,5,0.000678,0.040671
run_dhb,1000,soc-LiveJournal1,LabelPropagation,6,0.000491,0.041039
