baseline,graph,batch_size,measurement_idx,insert_time_PageRank,algorithm_time_PageRank,insert_time_LabelPropagation,algorithm_time_LabelPropagation,insert_time_wBFS_unweighted,algorithm_time_wBFS_unweighted,insert_time_BFS,algorithm_time_BFS
run_absl_flat_hash_set,cit-Patents,100000,8,0.003851,0.169041,0.00335,0.021536,0.003205,4.540876,0.002996,0.019686
run_absl_flat_hash_set,cit-Patents,100000,9,0.003868,0.150771,0.003378,0.022049,0.003243,4.52343,0.003067,0.019575
run_absl_flat_hash_set,soc-LiveJournal1,100000,0,0.002551,0.192871,0.002812,0.03073,0.002541,4.827809,0.002605,0.014201
run_absl_flat_hash_set,soc-LiveJournal1,100000,1,0.003084,0.202155,0.003023,0.030904,0.003386,4.748885,0.002855,0.012898
run_absl_flat_hash_set,soc-LiveJournal1,100000,2,0.003387,0.200884,0.002999,0.036176,0.003214,4.733107,0.002979,0.012537
run_absl_flat_hash_set,soc-LiveJournal1,100000,3,0.003248,0.192114,0.002884,0.030855,0.003351,4.768681,0.002713,0.012562
run_absl_flat_hash_set,soc-LiveJournal1,100000,4,0.003309,0.200427,0.003133,0.030869,0.002811,4.72791,0.002904,0.012683
run_absl_flat_hash_set,soc-LiveJournal1,100000,5,0.00336,0.201026,0.002943,0.03097,0.002903,4.710113,0.002767,0.012755
run_absl_flat_hash_set,soc-LiveJournal1,100000,6,0.00565,0.204043,0.003139,0.030648,0.002815,4.70522,0.002785,0.012705
run_absl_flat_hash_set,soc-LiveJournal1,100000,7,0.00369,0.197494,0.003078,0.03124,0.003053,4.740211,0.00283,0.012719
run_absl_flat_hash_set,soc-LiveJournal1,100000,8,0.003723,0.191181,0.003185,0.030544,0.002908,4.74206,0.00274,0.012611
run_absl_flat_hash_set,soc-LiveJournal1,100000,9,0.003668,0.193999,0.003232,0.030907,0.002923,4.717,0.002829,0.012663
run_absl_flat_hash_set,twitter-unique-undir,100000,0,0.004137,9.301346,0.004215,1.329034,0.003595,58.4585,0.008092,0.24252
run_absl_flat_hash_set,twitter-unique-undir,100000,1,0.004993,8.778116,0.003814,1.307199,0.011201,58.561373,0.008487,0.175129
run_absl_flat_hash_set,twitter-unique-undir,100000,2,0.005266,8.673361,0.003649,1.280518,0.005325,58.276345,0.007836,0.174713
run_absl_flat_hash_set,twitter-unique-undir,100000,3,0.005313,8.643071,0.003672,1.296755,0.003899,57.769729,0.009221,0.176526
run_absl_flat_hash_set,twitter-unique-undir,100000,4,0.005153,8.664595,0.003519,1.258372,0.003144,57.666719,0.010698,0.177452
run_absl_flat_hash_set,twitter-unique-undir,100000,5,0.005524,8.663002,0.003731,1.319808,0.003316,57.815291,0.011064,0.175249
run_absl_flat_hash_set,twitter-unique-undir,100000,6,0.005308,8.666426,0.003741,1.306355,0.003661,57.351524,0.013645,0.176382
run_absl_flat_hash_set,twitter-unique-undir,100000,7,0.005242,8.655552,0.003683,1.298267,0.003634,56.477656,0.012046,0.175562
run_absl_flat_hash_set,twitter-unique-undir,100000,8,0.005404,8.639537,0.004321,1.305194,0.003717,56.327105,0.011952,0.174053
run_absl_flat_hash_set,twitter-unique-undir,100000,9,0.005618,8.663495,0.004045,1.322042,0.003524,56.3785,0.012018,0.175727
run_absl_flat_hash_set,com-friendster,100000,0,0.002969,73.233012,0.006545,5.581429,0.003021,57.369354,0.006882,4.237318
run_absl_flat_hash_set,com-friendster,100000,1,0.003648,80.333162,0.004845,4.942437,0.003453,57.297809,0.003986,4.003453
run_absl_flat_hash_set,com-friendster,100000,2,0.004091,78.850471,0.00481,4.966941,0.003787,56.80619,0.003985,4.002534
run_absl_flat_hash_set,com-friendster,100000,3,0.003755,78.294778,0.004776,4.88386,0.004859,56.136472,0.00386,4.006365
run_absl_flat_hash_set,com-friendster,100000,4,0.003502,88.377755,0.005267,4.972319,0.003634,55.417573,0.003881,3.992024
run_absl_flat_hash_set,com-friendster,100000,5,0.003579,88.955298,0.007552,5.023142,0.003296,55.340717,0.003981,3.981534
run_absl_flat_hash_set,com-friendster,100000,6,0.003621,89.367973,0.007075,4.992027,0.00365,55.533805,0.003892,4.022431
run_absl_flat_hash_set,com-friendster,100000,7,0.003485,84.534508,0.007806,5.082605,0.003451,55.69624,0.004096,4.018635
run_absl_flat_hash_set,com-friendster,100000,8,0.003464,86.251572,0.007275,5.069805,0.003455,55.344758,0.003908,4.001375
run_absl_flat_hash_set,com-friendster,100000,9,0.003662,37.279249,0.007528,5.008196,0.003777,55.002338,0.004685,4.020856
run_absl_flat_hash_set,com-orkut.ungraph,1000000,0,0.008303,0.321287,0.008456,0.045784,0.008131,3.440958,0.008254,0.010362
run_absl_flat_hash_set,com-orkut.ungraph,1000000,1,0.009669,0.323571,0.009572,0.045951,0.010747,3.407415,0.009323,0.010515
run_absl_flat_hash_set,com-orkut.ungraph,1000000,2,0.009602,0.327478,0.009533,0.046644,0.010058,3.352917,0.009361,0.010539
run_absl_flat_hash_set,com-orkut.ungraph,1000000,3,0.009931,0.322511,0.009724,0.046934,0.010257,3.421073,0.009537,0.010566
run_absl_flat_hash_set,com-orkut.ungraph,1000000,4,0.009728,0.329864,0.009599,0.046551,0.010602,3.402067,0.009469,0.010604
run_absl_flat_hash_set,com-orkut.ungraph,1000000,5,0.009669,0.33871,0.009778,0.047359,0.010764,3.403548,0.009269,0.010568
run_absl_flat_hash_set,com-orkut.ungraph,1000000,6,0.009643,0.337938,0.009548,0.04742,0.010254,3.388758,0.009417,0.010309
run_absl_flat_hash_set,com-orkut.ungraph,1000000,7,0.010107,0.339454,0.009641,0.047638,0.011086,3.404831,0.009602,0.012251
run_absl_flat_hash_set,com-orkut.ungraph,1000000,8,0.010683,0.336252,0.010211,0.047121,0.011886,3.392742,0.009935,0.010139
run_absl_flat_hash_set,com-orkut.ungraph,1000000,9,0.010794,0.338628,0.009448,0.048703,0.012146,3.3982,0.009518,0.010522
run_absl_flat_hash_set,cit-Patents,1000000,0,0.011648,0.153089,0.011144,0.02326,0.011278,5.003209,0.010764,0.0212
run_absl_flat_hash_set,cit-Patents,1000000,1,0.012792,0.163379,0.011873,0.023741,0.012603,4.955716,0.011702,0.021515
run_absl_flat_hash_set,cit-Patents,1000000,2,0.012747,0.17331,0.01185,0.024263,0.013233,4.873518,0.011859,0.021456
run_absl_flat_hash_set,cit-Patents,1000000,3,0.013105,0.180211,0.012102,0.025716,0.013789,4.796922,0.011862,0.019788
run_absl_flat_hash_set,cit-Patents,1000000,4,0.01312,0.182651,0.011988,0.025487,0.013632,4.716984,0.011753,0.020037
run_absl_flat_hash_set,cit-Patents,1000000,5,0.015416,0.190086,0.01216,0.025847,0.012722,4.669944,0.012192,0.019779
run_absl_flat_hash_set,cit-Patents,1000000,6,0.014844,0.202456,0.012328,0.026209,0.014222,4.668959,0.011789,0.020194
run_absl_flat_hash_set,cit-Patents,1000000,7,0.01608,0.217295,0.011847,0.026291,0.013118,4.632792,0.011714,0.019238
run_absl_flat_hash_set,cit-Patents,1000000,8,0.014821,0.212595,0.012268,0.027215,0.013097,4.599598,0.012368,0.018465
run_absl_flat_hash_set,cit-Patents,1000000,9,0.013732,0.191965,0.012583,0.028082,0.014218,4.63661,0.012337,0.018679
run_absl_flat_hash_set,soc-LiveJournal1,1000000,0,0.008436,0.177705,0.008076,0.035957,0.008037,4.805162,0.008649,0.015189
run_absl_flat_hash_set,soc-LiveJournal1,1000000,1,0.00908,0.182336,0.009198,0.031924,0.009901,4.9364,0.008988,0.014033
run_absl_flat_hash_set,soc-LiveJournal1,1000000,2,0.009171,0.186507,0.008889,0.032245,0.012028,4.781452,0.009046,0.013984
run_absl_flat_hash_set,soc-LiveJournal1,1000000,3,0.008968,0.19194,0.009198,0.032404,0.010134,4.791058,0.008751,0.013817
run_absl_flat_hash_set,soc-LiveJournal1,1000000,4,0.010509,0.201905,0.008699,0.033168,0.009997,4.771811,0.008672,0.014214
run_absl_flat_hash_set,soc-LiveJournal1,1000000,5,0.010071,0.195753,0.009501,0.034229,0.010198,4.828854,0.00917,0.014148
run_absl_flat_hash_set,soc-LiveJournal1,1000000,6,0.01014,0.202172,0.008976,0.034118,0.010134,4.778043,0.008932,0.014191
run_absl_flat_hash_set,soc-LiveJournal1,1000000,7,0.010511,0.207616,0.009375,0.034065,0.010272,4.783432,0.008955,0.013764
run_absl_flat_hash_set,soc-LiveJournal1,1000000,8,0.010848,0.208645,0.010476,0.034445,0.011387,4.778664,0.00941,0.014006
run_absl_flat_hash_set,soc-LiveJournal1,1000000,9,0.012877,0.216793,0.010234,0.034809,0.01046,4.804689,0.009635,0.015877
run_absl_flat_hash_set,twitter-unique-undir,1000000,0,0.030474,9.102558,0.032845,1.382192,0.031852,53.515702,0.046546,0.192202
run_absl_flat_hash_set,twitter-unique-undir,1000000,1,0.014472,9.12407,0.014936,1.371329,0.02492,52.870934,0.03743,0.182779
run_absl_flat_hash_set,twitter-unique-undir,1000000,2,0.015533,9.016127,0.014414,1.41491,0.01633,53.085443,0.029709,0.184918
run_absl_flat_hash_set,twitter-unique-undir,1000000,3,0.017493,8.999784,0.015592,1.39378,0.019439,52.601969,0.031535,0.190977
run_absl_flat_hash_set,twitter-unique-undir,1000000,4,0.017753,9.038155,0.013933,1.39957,0.014671,52.451474,0.040102,0.185701
run_absl_flat_hash_set,twitter-unique-undir,1000000,5,0.015753,9.03644,0.014828,1.410704,0.014667,52.012721,0.037782,0.185801
run_absl_flat_hash_set,twitter-unique-undir,1000000,6,0.015386,9.044976,0.016937,1.405213,0.015456,51.99261,0.036783,0.183194
run_absl_flat_hash_set,twitter-unique-undir,1000000,7,0.013974,9.071283,0.015116,1.394926,0.014036,52.007139,0.026193,0.186523
run_absl_flat_hash_set,twitter-unique-undir,1000000,8,0.016612,9.07472,0.017282,1.435215,0.014904,52.028424,0.040153,0.187366
run_absl_flat_hash_set,twitter-unique-undir,1000000,9,0.015786,9.041004,0.02,1.397855,0.013896,52.079077,0.028929,0.184327
run_absl_flat_hash_set,com-friendster,1000000,0,0.010197,66.941719,0.011306,5.934387,0.010079,88.956739,0.011288,3.987994
run_absl_flat_hash_set,com-friendster,1000000,1,0.010634,67.291542,0.011729,5.877486,0.010854,107.14643,0.010563,3.922598
run_absl_flat_hash_set,com-friendster,1000000,2,0.011746,67.214236,0.01209,5.813928,0.016305,122.084173,0.010455,3.929094
run_absl_flat_hash_set,com-friendster,1000000,3,0.011489,67.073599,0.012702,5.878212,0.012483,145.554687,0.010479,3.924966
run_absl_flat_hash_set,com-friendster,1000000,4,0.011574,66.758006,0.012022,5.85762,0.012741,117.852772,0.010533,3.919971
run_absl_flat_hash_set,com-friendster,1000000,5,0.011234,66.984062,0.012419,5.864789,0.011771,141.839542,0.010273,3.919284
run_absl_flat_hash_set,com-friendster,1000000,6,0.011225,67.196357,0.013058,5.914574,0.014568,112.800693,0.010487,3.9203
run_absl_flat_hash_set,com-friendster,1000000,7,0.011509,67.052652,0.012691,5.858851,0.012216,134.204697,0.010461,3.938493
run_absl_flat_hash_set,com-friendster,1000000,8,0.011284,67.169052,0.012897,5.951435,0.012227,122.290541,0.010743,3.921889
run_absl_flat_hash_set,com-friendster,1000000,9,0.0123,35.37608,0.013528,6.008063,0.01264,139.241157,0.011317,3.928407
run_dhb,com-orkut.ungraph,1,0,1e-06,0.693273,2e-06,0.081394,1e-06,3.100971,1e-06,0.01173
run_dhb,com-orkut.ungraph,1,1,4e-06,0.734324,3e-06,0.078413,4e-06,3.102884,3e-06,0.007942
run_dhb,com-orkut.ungraph,1,2,4e-06,0.74101,3e-06,0.078899,3e-06,3.126593,3e-06,0.00766
run_dhb,com-orkut.ungraph,1,3,5e-06,0.700843,3e-06,0.078703,3e-06,3.174522,2e-06,0.007651
run_dhb,com-orkut.ungraph,1,4,4e-06,0.718383,3e-06,0.078933,4e-06,3.157889,3e-06,0.007706
run_dhb,com-orkut.ungraph,1,5,4e-06,0.710361,3e-06,0.077917,5e-06,3.128471,3e-06,0.007795
run_dhb,com-orkut.ungraph,1,6,6e-06,0.748613,5e-06,0.078225,5e-06,3.146278,3e-06,0.007576
run_dhb,com-orkut.ungraph,1,7,4e-06,0.729269,3e-06,0.078572,4e-06,3.140991,3e-06,0.009212
run_dhb,com-orkut.ungraph,1,8,4e-06,0.681684,3e-06,0.078336,3e-06,3.135402,3e-06,0.008014
run_dhb,com-orkut.ungraph,1,9,8e-06,0.725189,7e-06,0.079028,6e-06,3.125142,8e-06,0.007572
run_dhb,cit-Patents,1,0,1e-06,0.197719,1e-06,0.030166,1e-06,4.586094,1e-06,0.019332
run_dhb,cit-Patents,1,1,5e-06,0.189067,3e-06,0.025019,7e-06,4.579069,5e-06,0.016671
run_dhb,cit-Patents,1,2,6e-06,0.181701,6e-06,0.024762,4e-06,4.592383,1e-05,0.016123
run_dhb,cit-Patents,1,3,5e-06,0.172501,3e-06,0.024628,5e-06,4.628632,3e-06,0.016087
run_dhb,cit-Patents,1,4,6e-06,0.183623,5e-06,0.024922,6e-06,4.60533,5e-06,0.016213
run_dhb,cit-Patents,1,5,3e-06,0.181271,3e-06,0.024788,4e-06,4.617516,5e-06,0.016119
run_dhb,cit-Patents,1,6,5e-06,0.175802,3e-06,0.024787,3e-06,4.602463,3e-06,0.016125
run_dhb,cit-Patents,1,7,5e-06,0.175938,3e-06,0.024523,3e-06,4.607607,3e-06,0.016045
run_dhb,cit-Patents,1,8,7e-06,0.172395,5e-06,0.025074,4e-06,4.602099,3e-06,0.018001
run_dhb,cit-Patents,1,9,5e-06,0.183781,5e-06,0.024475,3e-06,4.573525,2e-06,0.015915
run_dhb,soc-LiveJournal1,1,0,2e-06,0.471113,2e-06,0.046863,2e-06,4.746864,2e-06,0.01765
run_dhb,soc-LiveJournal1,1,1,5e-06,0.481237,4e-06,0.042759,4e-06,4.741252,4e-06,0.014931
run_dhb,soc-LiveJournal1,1,2,1.2e-05,0.472294,1e-05,0.042298,1.6e-05,4.765091,9e-06,0.014819
run_dhb,soc-LiveJournal1,1,3,8e-06,0.466997,8e-06,0.044175,5e-06,4.737201,5e-06,0.01352
run_dhb,soc-LiveJournal1,1,4,5e-06,0.45916,3e-06,0.042079,5e-06,4.734824,4e-06,0.01349
run_dhb,soc-LiveJournal1,1,5,4e-06,0.459343,5e-06,0.04216,5e-06,4.764568,4e-06,0.013404
run_dhb,soc-LiveJournal1,1,6,4e-06,0.460005,4e-06,0.042176,5e-06,4.674751,4e-06,0.013657
run_dhb,soc-LiveJournal1,1,7,7e-06,0.431858,5e-06,0.042029,4e-06,4.705831,5e-06,0.013442
run_dhb,soc-LiveJournal1,1,8,7e-06,0.414922,5e-06,0.041934,5e-06,4.666175,4e-06,0.013603
run_dhb,soc-LiveJournal1,1,9,5e-06,0.397675,3e-06,0.043419,8e-06,4.666856,3e-06,0.013645
run_dhb,twitter-unique-undir,1,0,1e-06,9.297664,2e-06,1.131589,2e-06,28.724179,2e-06,0.171927
run_dhb,twitter-unique-undir,1,1,6e-06,9.237578,5e-06,1.005271,4e-06,28.30994,7e-06,0.114123
run_dhb,twitter-unique-undir,1,2,4e-06,9.25586,4e-06,1.01559,3e-06,27.906796,4e-06,0.111024
run_dhb,twitter-unique-undir,1,3,4e-06,8.979786,7e-06,1.009073,5e-06,27.366632,7e-06,0.112477
run_dhb,twitter-unique-undir,1,4,6e-06,9.04591,4e-06,1.009063,6e-06,27.476292,3e-06,0.112707
run_dhb,twitter-unique-undir,1,5,8e-06,9.076932,4e-06,1.013092,4e-06,27.460091,3e-06,0.112271
run_dhb,twitter-unique-undir,1,6,1.5e-05,9.602168,5e-06,0.997744,5e-06,27.61631,3e-06,0.112165
run_dhb,twitter-unique-undir,1,7,6e-06,9.578211,6e-06,1.012301,5e-06,27.475458,4e-06,0.111691
run_dhb,twitter-unique-undir,1,8,1.1e-05,9.498553,4e-06,1.011575,9e-06,27.516686,3e-06,0.112976
run_dhb,twitter-unique-undir,1,9,8e-06,10.730092,4e-06,1.007174,5e-06,27.356965,4e-06,0.113738
run_dhb,com-friendster,1,0,2e-06,20.765456,5e-06,3.580883,3e-06,49.791958,3e-06,2.715552
run_dhb,com-friendster,1,1,6e-06,22.166896,3e-06,2.992767,1e-05,49.711896,3e-06,2.50782
run_dhb,com-friendster,1,2,1.1e-05,24.90298,3e-06,2.964571,4e-06,48.827059,3e-06,2.52316
run_dhb,com-friendster,1,3,1.1e-05,23.841426,3e-06,3.001447,4e-06,48.591099,3e-06,2.499778
run_dhb,com-friendster,1,4,8e-06,25.818882,3e-06,2.924616,4e-06,48.269972,4e-06,2.513235
run_dhb,com-friendster,1,5,1.2e-05,23.263774,5e-06,2.979855,4e-06,48.181046,3e-06,2.51754
run_dhb,com-friendster,1,6,6e-06,25.016914,3e-06,3.000473,3e-06,47.716394,4e-06,2.517092
run_dhb,com-friendster,1,7,6e-06,20.187379,4e-06,2.989367,4e-06,47.779845,4e-06,2.505624
run_dhb,com-friendster,1,8,1.3e-05,22.581826,4e-06,2.992535,6e-06,47.95855,3e-06,2.514293
run_dhb,com-friendster,1,9,1.1e-05,23.082157,3e-06,2.917081,5e-06,47.795848,4e-06,2.537542
run_dhb,com-orkut.ungraph,10,0,3e-06,0.679224,5e-06,0.081243,5e-06,3.131083,4e-06,0.011562
run_dhb,com-orkut.ungraph,10,1,1.2e-05,0.690365,9e-06,0.076583,1e-05,3.095913,8e-06,0.007638
run_dhb,com-orkut.ungraph,10,2,1.5e-05,0.710551,9e-06,0.077234,9e-06,3.106601,8e-06,0.007306
run_dhb,com-orkut.ungraph,10,3,1.6e-05,0.681675,1.5e-05,0.077591,1.4e-05,3.130807,1e-05,0.007285
run_dhb,com-orkut.ungraph,10,4,1e-05,0.718377,8e-06,0.076728,1.4e-05,3.153083,6e-06,0.007445
run_dhb,com-orkut.ungraph,10,5,1.4e-05,0.649261,1.2e-05,0.076418,2.3e-05,3.124465,8e-06,0.008495
run_dhb,com-orkut.ungraph,10,6,1.9e-05,0.65163,1e-05,0.076481,2.2e-05,3.115184,6e-06,0.007382
run_dhb,com-orkut.ungraph,10,7,1.4e-05,0.644798,1.3e-05,0.076535,2.2e-05,3.119758,8e-06,0.007386
run_dhb,com-orkut.ungraph,10,8,1.4e-05,0.683032,1.3e-05,0.07637,1.7e-05,3.137062,8e-06,0.00728
run_dhb,com-orkut.ungraph,10,9,1.9e-05,0.70747,1.6e-05,0.076302,2.7e-05,3.142397,1.2e-05,0.007267
run_dhb,cit-Patents,10,0,3.1e-05,0.19971,5e-06,0.031209,5e-06,4.48226,5e-06,0.019918
run_dhb,cit-Patents,10,1,1.6e-05,0.198679,8.9e-05,0.024489,2.4e-05,4.530413,1.1e-05,0.016614
run_dhb,cit-Patents,10,2,3.4e-05,0.200854,5.8e-05,0.024851,5.5e-05,4.51005,2.6e-05,0.016661
run_dhb,cit-Patents,10,3,4.9e-05,0.19996,7.1e-05,0.024499,4.6e-05,4.517706,1.8e-05,0.019393
run_dhb,cit-Patents,10,4,2.2e-05,0.198793,1.6e-05,0.02505,1.1e-05,4.486492,9e-06,0.016469
run_dhb,cit-Patents,10,5,1.5e-05,0.196933,1.3e-05,0.025074,1.1e-05,4.531167,1.3e-05,0.017342
run_dhb,cit-Patents,10,6,2.5e-05,0.193972,1.8e-05,0.024918,2.6e-05,4.477362,1.9e-05,0.016402
run_dhb,cit-Patents,10,7,0.000251,0.181608,0.000185,0.025251,0.000212,4.523777,0.000202,0.016342
run_dhb,cit-Patents,10,8,2.7e-05,0.192118,2.9e-05,0.0256,2.9e-05,4.544588,8.4e-05,0.016406
run_dhb,cit-Patents,10,9,2.1e-05,0.168725,1.1e-05,0.024683,1.6e-05,4.53982,1e-05,0.019588
run_dhb,soc-LiveJournal1,10,0,5e-06,0.466369,6e-06,0.048632,4e-06,4.779768,5e-06,0.017093
run_dhb,soc-LiveJournal1,10,1,1.7e-05,0.455423,1.4e-05,0.041068,9e-06,4.77099,1e-05,0.013864
run_dhb,soc-LiveJournal1,10,2,0.000166,0.455595,0.000119,0.041619,4.6e-05,4.786222,1.3e-05,0.015109
run_dhb,soc-LiveJournal1,10,3,1.4e-05,0.456157,1.4e-05,0.041269,6e-05,4.784436,1.2e-05,0.013906
run_dhb,soc-LiveJournal1,10,4,1.7e-05,0.459918,1.6e-05,0.041192,2.7e-05,4.778593,1.6e-05,0.014339
run_dhb,soc-LiveJournal1,10,5,3.7e-05,0.456543,2.7e-05,0.041084,3e-05,4.828035,3.2e-05,0.013909
run_dhb,soc-LiveJournal1,10,6,0.000187,0.455209,0.000147,0.041169,0.000203,4.79566,0.000108,0.013685
run_dhb,soc-LiveJournal1,10,7,6.4e-05,0.457938,1.6e-05,0.04266,6.2e-05,4.87256,3e-05,0.013639
run_dhb,soc-LiveJournal1,10,8,1.6e-05,0.456305,1.3e-05,0.041085,2.3e-05,4.855431,1e-05,0.013685
run_dhb,soc-LiveJournal1,10,9,1.4e-05,0.45618,2.7e-05,0.040734,4.3e-05,4.846926,1.9e-05,0.014346
run_dhb,twitter-unique-undir,10,0,1e-05,11.546311,1e-05,1.132255,1e-05,28.189921,1.3e-05,0.146839
run_dhb,twitter-unique-undir,10,1,2.1e-05,11.256855,1.6e-05,0.894431,2e-05,27.767138,1.8e-05,0.116481
run_dhb,twitter-unique-undir,10,2,1.4e-05,11.23473,1.8e-05,0.903769,1.9e-05,27.753828,1.6e-05,0.115607
run_dhb,twitter-unique-undir,10,3,1.6e-05,11.22803,1.5e-05,0.905687,2.2e-05,27.905674,1.7e-05,0.116035
run_dhb,twitter-unique-undir,10,4,1.9e-05,11.244694,1.6e-05,0.910891,1.6e-05,27.6568,1.9e-05,0.115424
run_dhb,twitter-unique-undir,10,5,1.8e-05,11.254341,1.8e-05,0.890569,1.7e-05,27.641604,2.4e-05,0.11713
run_dhb,twitter-unique-undir,10,6,2.2e-05,11.079784,1.7e-05,0.884257,2e-05,27.575376,1.9e-05,0.116271
run_dhb,twitter-unique-undir,10,7,2.6e-05,11.230906,1.8e-05,0.88205,2.1e-05,27.59971,1.9e-05,0.114188
run_dhb,twitter-unique-undir,10,8,2.7e-05,13.164467,2.3e-05,0.881633,3.4e-05,27.598952,5.2e-05,0.11537
run_dhb,twitter-unique-undir,10,9,3e-05,15.284567,2e-05,0.894514,1.7e-05,27.659959,2e-05,0.116166
run_dhb,com-friendster,10,0,1.7e-05,28.229912,1.1e-05,5.013205,6e-06,55.636066,2.5e-05,2.734778
run_dhb,com-friendster,10,1,2.2e-05,29.305413,1.3e-05,4.70465,1.7e-05,54.946125,1.3e-05,2.036234
run_dhb,com-friendster,10,2,2.1e-05,29.766876,1.5e-05,4.64064,1.7e-05,54.736156,2.5e-05,2.055225
run_dhb,com-friendster,10,3,1.9e-05,32.586177,1.7e-05,4.739441,1.8e-05,54.916639,1.9e-05,2.037962
run_dhb,com-friendster,10,4,3e-05,29.442674,1.6e-05,4.677113,2.2e-05,54.606197,2.9e-05,2.039133
run_dhb,com-friendster,10,5,0.000113,22.313792,0.000134,4.725681,6.4e-05,54.417451,6e-05,2.044137
run_dhb,com-friendster,10,6,1.7e-05,29.801451,2.2e-05,4.704076,3.8e-05,53.019885,3e-05,2.048378
run_dhb,com-friendster,10,7,2.1e-05,25.559423,1.5e-05,4.704067,2.2e-05,52.726309,1.9e-05,2.040476
run_dhb,com-friendster,10,8,2.3e-05,25.69618,2e-05,4.720899,1.8e-05,53.328804,2.4e-05,2.041474
run_dhb,com-friendster,10,9,6e-05,28.998224,3e-05,4.729452,3.2e-05,53.192536,2.7e-05,2.034566
run_dhb,com-orkut.ungraph,100,0,4.9e-05,0.718268,4.8e-05,0.084337,8.2e-05,3.13056,5.4e-05,0.01004
run_dhb,com-orkut.ungraph,100,1,9.7e-05,0.741745,7.7e-05,0.079829,9.4e-05,3.166319,5.7e-05,0.007929
run_dhb,com-orkut.ungraph,100,2,3.3e-05,0.708358,2.2e-05,0.079626,3.4e-05,3.166853,2.1e-05,0.007827
run_dhb,com-orkut.ungraph,100,3,6.8e-05,0.685549,7.2e-05,0.079395,6.9e-05,3.155404,4.8e-05,0.007635
run_dhb,com-orkut.ungraph,100,4,9.8e-05,0.731678,9.7e-05,0.080579,0.000168,3.153759,4.5e-05,0.007682
run_dhb,com-orkut.ungraph,100,5,9e-05,0.708581,0.000112,0.079855,0.000132,3.149352,6.8e-05,0.007579
run_dhb,com-orkut.ungraph,100,6,6.5e-05,0.694333,6.7e-05,0.079622,8.8e-05,3.144139,4.5e-05,0.008865
run_dhb,com-orkut.ungraph,100,7,9.8e-05,0.732034,8.6e-05,0.079885,0.000106,3.15389,6.2e-05,0.00753
run_dhb,com-orkut.ungraph,100,8,3.2e-05,0.747215,2.6e-05,0.079483,5e-05,3.155027,2.4e-05,0.007542
run_dhb,com-orkut.ungraph,100,9,3.4e-05,0.725867,2.5e-05,0.079745,7.7e-05,3.229127,2.2e-05,0.007439
run_dhb,cit-Patents,100,0,0.000178,0.197682,0.000224,0.030819,0.000235,4.605685,0.000158,0.020027
run_dhb,cit-Patents,100,1,0.000336,0.194685,0.000286,0.025539,0.000451,4.583589,0.000282,0.016155
run_dhb,cit-Patents,100,2,0.000307,0.197348,0.00031,0.025015,0.000325,4.634869,0.000288,0.01681
run_dhb,cit-Patents,100,3,0.000264,0.193798,0.000249,0.025434,0.000279,4.713121,0.000273,0.016316
run_dhb,cit-Patents,100,4,0.000464,0.194906,0.000372,0.024967,0.000672,4.656207,0.000422,0.016103
run_dhb,cit-Patents,100,5,0.000314,0.195238,0.000315,0.024299,0.000409,4.605834,0.000332,0.016568
run_dhb,cit-Patents,100,6,0.00027,0.19758,0.000247,0.02483,0.000463,4.625342,0.000213,0.016089
run_dhb,cit-Patents,100,7,0.000228,0.199761,0.000259,0.025116,0.000291,4.586613,0.00016,0.016032
run_dhb,cit-Patents,100,8,0.000408,0.201518,0.000446,0.025362,0.000602,4.575272,0.000295,0.015945
run_dhb,cit-Patents,100,9,0.000504,0.183725,0.000334,0.026343,0.000522,4.588788,0.000348,0.016311
run_dhb,soc-LiveJournal1,100,0,9.3e-05,0.467067,0.000189,0.047156,0.000107,4.702967,0.000104,0.016513
run_dhb,soc-LiveJournal1,100,1,0.000243,0.465287,0.00026,0.042766,0.000276,4.709893,9.1e-05,0.013931
run_dhb,soc-LiveJournal1,100,2,0.000286,0.458063,0.000275,0.041559,0.000309,4.743416,0.000275,0.013633
run_dhb,soc-LiveJournal1,100,3,0.000386,0.458481,0.000321,0.04235,0.000429,4.726312,0.000249,0.013683
run_dhb,soc-LiveJournal1,100,4,0.000229,0.460199,0.000182,0.04168,0.000206,4.692696,0.000165,0.013787
run_dhb,soc-LiveJournal1,100,5,0.0002,0.45967,0.000139,0.041447,0.000217,4.733652,0.000126,0.013644
run_dhb,soc-LiveJournal1,100,6,0.000369,0.460875,0.000298,0.041891,0.000557,4.695348,0.00031,0.013649
run_dhb,soc-LiveJournal1,100,7,0.000251,0.462018,0.000246,0.04159,0.000317,4.644291,0.000235,0.015204
run_dhb,soc-LiveJournal1,100,8,0.000293,0.46185,0.000244,0.042007,0.000325,4.638294,0.000171,0.013712
run_dhb,soc-LiveJournal1,100,9,0.000162,0.461607,0.00016,0.042372,0.000345,4.64767,0.000102,0.013838
run_dhb,twitter-unique-undir,100,0,2.9e-05,9.412722,2.9e-05,1.090256,2.3e-05,28.519336,3.1e-05,0.170755
