baseline,batch_size,graph,algorithm,measurement_idx,value1,value2
run_vector_cpam,1000000,twitter-unique-undir,PageRank,7,0.130641,8.997926
run_vector_cpam,1000000,twitter-unique-undir,PageRank,8,0.177048,9.257968
run_vector_cpam,1000000,twitter-unique-undir,PageRank,9,0.172269,9.292005
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,0,0.185578,24.51013
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,1,0.194463,26.650503
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,2,0.170895,27.154924
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,3,0.172849,26.894269
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,4,0.195435,26.89516
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,5,0.216347,26.596193
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,6,0.231631,24.20914
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,7,0.13033,23.468746
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,8,0.186832,22.570648
run_vector_cpam,1000000,twitter-unique-undir,wBFS_unweighted,9,0.186604,23.985824
